Session_ID,Session_Date,App_ID,App_Category,Platform,User_Type,Region,Session_Duration_Minutes,Data_Usage_MB,Engagement_Score
SESS000961,2024-06-17,App_14,Productivity,iOS,Premium,South America,39.63,363.24,6
SESS000962,2024-09-20,App_13,Gaming,iOS,Premium,South America,8.58,270.61,53
SESS000963,2025-05-08,App_1,Productivity,Android,Premium,Africa,35.25,160.7,5
SESS000964,2024-10-29,App_13,Gaming,iOS,Premium,Asia,85.73,319.84,93
SESS000965,2024-12-12,App_12,Entertainment,Android,Free,Asia,99.41,203.8,10
SESS000966,2024-04-27,App_8,Health & Fitness,iOS,Premium,Africa,70.96,290.32,11
SESS000967,2025-04-24,App_9,Gaming,Android,Free,North America,76.54,186.37,97
SESS000968,2024-03-18,App_4,Gaming,iOS,Premium,Africa,40.12,491.76,79
SESS000969,2024-05-24,App_7,Gaming,Android,Free,South America,47.3,383.77,98
SESS000970,2024-08-19,App_2,Gaming,iOS,Free,South America,111.65,74.24,65
SESS000971,2025-02-10,App_12,Health & Fitness,iOS,Free,Europe,2.5,336.49,64
SESS000972,2025-01-09,App_14,Productivity,iOS,Premium,Africa,41.53,444.77,98
SESS000973,2024-04-02,App_11,Gaming,iOS,Free,Asia,42.22,338.02,42
SESS000974,2025-02-08,App_13,Social Media,Android,Premium,Asia,53.88,204.21,50
SESS000975,2024-01-15,App_4,Gaming,iOS,Premium,North America,55.97,480.71,13
SESS000976,2024-09-27,App_5,Health & Fitness,iOS,Premium,South America,89.37,43.68,60
SESS000977,2024-05-06,App_14,Social Media,Android,Free,Europe,26.07,126.97,65
SESS000978,2025-04-10,App_1,Health & Fitness,iOS,Premium,North America,84.03,69.25,53
SESS000979,2025-01-12,App_8,Entertainment,iOS,Free,Africa,81.09,462.4,100
SESS000980,2024-09-25,App_5,Health & Fitness,iOS,Premium,Asia,31.43,322.91,71
SESS000981,2025-01-25,App_6,Social Media,iOS,Premium,Africa,4.84,225.66,93
SESS000982,2025-01-15,App_14,Productivity,iOS,Free,South America,102.42,269.84,68
SESS000983,2024-04-20,App_14,Social Media,Android,Premium,Asia,116.16,340.33,2
SESS000984,2024-08-27,App_2,Productivity,Android,Premium,Africa,76.13,444.93,2
SESS000985,2025-04-27,App_8,Social Media,Android,Free,Africa,67.8,172.06,24
SESS000986,2024-01-26,App_14,Gaming,iOS,Premium,Asia,42.09,459.19,27
SESS000987,2024-12-01,App_2,Health & Fitness,iOS,Free,South America,25.7,491.37,4
SESS000988,2024-08-14,App_13,Entertainment,iOS,Free,North America,118.2,72.95,4
SESS000989,2024-03-05,App_13,Productivity,Android,Premium,North America,44.93,171.15,76
SESS000990,2025-04-20,App_4,Productivity,Android,Free,Europe,35.73,316.53,14
SESS000991,2024-11-05,App_4,Gaming,Android,Premium,Asia,38.53,372.52,43
SESS000992,2025-02-22,App_13,Gaming,iOS,Premium,South America,81.27,425.62,100
SESS000993,2024-04-29,App_12,Social Media,iOS,Premium,Europe,4.52,287.06,54
SESS000994,2024-05-23,App_10,Productivity,iOS,Free,Asia,75.36,488.63,15
SESS000995,2024-02-16,App_12,Health & Fitness,iOS,Premium,Europe,20.84,396.24,71
SESS000996,2024-02-08,App_6,Social Media,Android,Premium,North America,42.84,412.43,17
SESS000997,2024-11-07,App_14,Gaming,iOS,Premium,Europe,52.35,198.48,77
SESS000998,2025-05-19,App_12,Productivity,Android,Premium,Asia,119.5,411.81,68
SESS000999,2024-04-28,App_10,Entertainment,Android,Premium,Asia,3.79,440.42,2
SESS001000,2024-04-09,App_11,Entertainment,Android,Free,Europe,116.83,495.26,32
SESS001001,2024-08-28,App_7,Productivity,iOS,Free,Asia,67.22,272.23,89
SESS001002,2024-05-18,App_3,Health & Fitness,iOS,Free,North America,59.4,260.02,49
SESS001003,2025-02-01,App_10,Productivity,iOS,Free,North America,28.93,287.94,43
SESS001004,2025-04-09,App_3,Health & Fitness,iOS,Premium,Asia,110.62,127.73,61
SESS001005,2025-01-14,App_13,Gaming,iOS,Premium,North America,16.67,275.45,82
SESS001006,2025-03-05,App_4,Health & Fitness,Android,Premium,Asia,73.25,471.17,90
SESS001007,2024-06-07,App_14,Health & Fitness,iOS,Free,Europe,102.11,369.99,64
SESS001008,2025-02-28,App_4,Productivity,Android,Premium,South America,12.54,342.16,34
SESS001009,2024-04-11,App_13,Productivity,iOS,Free,Africa,26.98,393.97,94
SESS001010,2025-05-16,App_1,Entertainment,Android,Premium,Asia,119.06,244.85,37
SESS001011,2025-02-21,App_10,Gaming,iOS,Free,Europe,68.92,163.08,77
SESS001012,2024-10-13,App_6,Social Media,iOS,Premium,Africa,22.26,418.32,16
SESS001013,2024-02-03,App_9,Productivity,iOS,Free,North America,19.93,186.97,93
SESS001014,2025-01-14,App_5,Gaming,iOS,Premium,South America,93.53,468.5,54
SESS001015,2024-08-10,App_10,Gaming,Android,Premium,Asia,88.4,261.8,1
SESS001016,2025-03-30,App_9,Entertainment,Android,Premium,Africa,48.73,409.77,80
SESS001017,2025-03-31,App_3,Productivity,iOS,Free,Europe,49.61,109.93,88
SESS001018,2024-08-29,App_6,Productivity,iOS,Free,Africa,90.4,175.89,28
SESS001019,2025-01-06,App_12,Gaming,iOS,Free,Europe,50.76,204.3,51
SESS001020,2024-04-11,App_5,Productivity,iOS,Free,North America,72.31,375.91,48
SESS001021,2025-01-11,App_5,Entertainment,Android,Free,Africa,39.01,53.66,79
SESS001022,2025-01-02,App_10,Entertainment,Android,Premium,Asia,44.22,320.41,45
SESS001023,2024-03-03,App_5,Entertainment,iOS,Free,Africa,13.57,227.1,18
SESS001024,2025-02-11,App_14,Productivity,Android,Free,North America,106.29,417.26,8
SESS001025,2024-10-09,App_9,Productivity,Android,Free,Africa,115.27,447.67,10
SESS001026,2024-07-13,App_15,Entertainment,Android,Free,South America,91.65,94.57,40
SESS001027,2024-05-05,App_11,Health & Fitness,Android,Premium,South America,38.82,0.8,78
SESS001028,2025-04-10,App_14,Social Media,iOS,Premium,Asia,64.74,396.9,10
SESS001029,2024-04-03,App_2,Gaming,iOS,Free,Asia,47.67,252.5,16
SESS001030,2024-08-05,App_3,Health & Fitness,iOS,Free,Europe,103.23,54.35,68
SESS001031,2024-01-22,App_13,Social Media,iOS,Premium,Europe,59.89,72.61,82
SESS001032,2024-02-21,App_13,Productivity,iOS,Free,North America,56.21,36.57,99
SESS001033,2024-12-07,App_7,Gaming,iOS,Premium,South America,99.31,475.08,74
SESS001034,2024-09-06,App_15,Health & Fitness,Android,Free,South America,54.49,121.3,37
SESS001035,2024-05-08,App_1,Gaming,iOS,Premium,North America,110.95,203.36,14
SESS001036,2024-07-29,App_5,Productivity,iOS,Free,Asia,22.14,412.7,70
SESS001037,2024-03-11,App_14,Social Media,iOS,Free,South America,35.32,271.21,38
SESS001038,2024-07-31,App_11,Social Media,Android,Premium,North America,64.39,48.75,29
SESS001039,2024-08-09,App_3,Social Media,Android,Premium,North America,40.75,407.34,30
SESS001040,2024-08-26,App_12,Health & Fitness,Android,Premium,South America,56.22,12.24,51
SESS001041,2024-12-02,App_14,Social Media,iOS,Free,Europe,21.5,16.03,68
SESS001042,2024-05-31,App_3,Health & Fitness,Android,Free,Africa,108.97,60.98,62
SESS001043,2024-01-03,App_4,Health & Fitness,iOS,Free,Asia,46.62,93.26,44
SESS001044,2024-10-10,App_3,Entertainment,iOS,Premium,Africa,78.72,388.15,4
SESS001045,2024-05-28,App_12,Health & Fitness,Android,Premium,South America,116.94,36.13,76
SESS001046,2024-05-13,App_6,Gaming,iOS,Free,Europe,49.82,127.09,18
SESS001047,2024-09-13,App_14,Social Media,iOS,Premium,Africa,76.73,475.53,97
SESS001048,2024-06-27,App_4,Health & Fitness,iOS,Free,North America,74.65,211.25,53
SESS001049,2024-04-22,App_13,Productivity,Android,Free,Asia,17.49,179.08,25
SESS001050,2024-01-27,App_14,Health & Fitness,iOS,Free,North America,74.77,201.8,22
SESS001051,2024-05-14,App_11,Health & Fitness,Android,Premium,Africa,119.87,349.06,93
SESS001052,2024-01-16,App_7,Entertainment,iOS,Premium,North America,72.35,150.46,21
SESS001053,2025-01-01,App_8,Gaming,iOS,Premium,South America,88.13,194.18,28
SESS001054,2024-08-31,App_3,Productivity,Android,Free,Asia,113.51,104.62,78
SESS001055,2024-11-27,App_10,Entertainment,Android,Premium,Europe,39.68,214.55,78
SESS001056,2024-01-17,App_11,Gaming,iOS,Free,South America,30.74,295.05,65
SESS001057,2024-06-27,App_5,Health & Fitness,Android,Premium,North America,68.75,239.48,19
SESS001058,2024-09-28,App_11,Productivity,iOS,Premium,Africa,57.16,307.59,10
SESS001059,2024-02-23,App_7,Gaming,iOS,Free,Africa,11.83,21.42,31
SESS001060,2024-05-09,App_7,Entertainment,Android,Free,North America,45.07,245.92,58
SESS001061,2025-03-07,App_8,Health & Fitness,iOS,Free,Asia,89.41,16.24,36
SESS001062,2024-04-26,App_2,Health & Fitness,Android,Premium,North America,106.14,160.16,43
SESS001063,2024-03-06,App_11,Social Media,Android,Free,North America,78.84,16.0,44
SESS001064,2025-05-02,App_13,Entertainment,iOS,Premium,South America,66.69,350.47,54
SESS001065,2025-04-04,App_15,Productivity,Android,Free,North America,103.75,430.66,10
SESS001066,2025-01-05,App_13,Health & Fitness,iOS,Premium,South America,102.19,192.19,12
SESS001067,2025-06-09,App_2,Social Media,Android,Premium,Asia,20.2,269.74,33
SESS001068,2024-04-21,App_7,Gaming,Android,Premium,Asia,44.92,49.45,5
SESS001069,2025-04-07,App_9,Health & Fitness,iOS,Premium,Asia,105.08,344.45,90
SESS001070,2025-05-30,App_12,Gaming,Android,Free,Asia,21.85,310.31,96
SESS001071,2024-08-14,App_5,Health & Fitness,iOS,Free,South America,112.52,175.85,94
SESS001072,2024-02-14,App_12,Gaming,iOS,Premium,North America,110.64,485.7,38
SESS001073,2024-11-04,App_15,Entertainment,iOS,Premium,Africa,39.4,245.41,17
SESS001074,2025-04-14,App_15,Gaming,Android,Premium,Asia,35.86,14.15,67
SESS001075,2024-02-01,App_6,Gaming,iOS,Premium,South America,107.44,19.82,69
SESS001076,2024-03-03,App_8,Health & Fitness,iOS,Premium,Africa,25.63,243.98,53
SESS001077,2025-05-05,App_8,Health & Fitness,Android,Free,North America,55.88,452.98,96
SESS001078,2025-02-15,App_6,Gaming,Android,Premium,South America,30.16,237.7,6
SESS001079,2025-03-12,App_10,Entertainment,Android,Free,Asia,72.79,272.1,47
SESS001080,2024-04-20,App_1,Productivity,iOS,Free,South America,118.78,41.94,81
SESS001081,2025-05-17,App_14,Social Media,Android,Premium,South America,95.81,362.28,3
SESS001082,2025-03-30,App_13,Gaming,iOS,Premium,North America,116.76,357.95,100
SESS001083,2024-03-16,App_14,Entertainment,Android,Premium,Asia,60.53,461.19,44
SESS001084,2024-03-23,App_12,Gaming,iOS,Free,Africa,14.23,227.62,31
SESS001085,2024-11-25,App_2,Social Media,iOS,Free,North America,72.88,374.65,64
SESS001086,2024-05-31,App_12,Productivity,iOS,Premium,North America,40.42,121.07,51
SESS001087,2024-03-08,App_8,Productivity,iOS,Free,Europe,110.5,492.01,55
SESS001088,2024-05-09,App_11,Gaming,Android,Free,North America,19.95,17.65,56
SESS001089,2024-10-08,App_11,Social Media,Android,Free,North America,56.0,155.25,96
SESS001090,2024-11-28,App_12,Gaming,iOS,Premium,Europe,115.53,388.69,6
SESS001091,2025-01-25,App_6,Health & Fitness,Android,Premium,North America,1.82,427.39,67
SESS001092,2024-10-28,App_14,Productivity,Android,Free,Asia,4.85,108.67,89
SESS001093,2025-04-09,App_2,Entertainment,Android,Free,South America,81.55,205.6,13
SESS001094,2025-06-01,App_13,Entertainment,iOS,Premium,Europe,104.18,5.64,15
SESS001095,2025-03-16,App_9,Entertainment,Android,Premium,Europe,119.47,64.63,96
SESS001096,2024-04-11,App_7,Social Media,iOS,Free,North America,103.6,431.43,17
SESS001097,2024-04-27,App_4,Social Media,iOS,Premium,Europe,9.37,390.53,55
SESS001098,2024-08-08,App_7,Productivity,Android,Free,Asia,50.63,467.8,100
SESS001099,2025-03-16,App_14,Social Media,Android,Free,Africa,31.94,222.49,3
SESS001100,2025-04-07,App_4,Health & Fitness,iOS,Premium,North America,86.2,251.29,6
SESS001101,2024-08-21,App_8,Productivity,iOS,Premium,North America,15.4,231.86,25
SESS001102,2025-02-27,App_5,Productivity,iOS,Premium,Asia,93.41,348.72,8
SESS001103,2024-12-13,App_6,Health & Fitness,Android,Free,North America,78.0,194.39,67
SESS001104,2025-04-09,App_14,Health & Fitness,iOS,Premium,North America,64.57,462.53,27
SESS001105,2025-02-12,App_5,Health & Fitness,iOS,Free,North America,3.82,327.02,47
SESS001106,2025-03-01,App_6,Gaming,Android,Free,Asia,58.22,24.83,50
SESS001107,2024-04-07,App_9,Entertainment,iOS,Premium,North America,87.4,293.04,51
SESS001108,2024-11-16,App_10,Entertainment,Android,Free,Asia,35.86,349.26,78
SESS001109,2025-03-13,App_3,Productivity,Android,Free,Asia,48.41,245.8,12
SESS001110,2024-11-16,App_10,Health & Fitness,Android,Premium,Africa,98.86,451.18,98
SESS001111,2024-09-18,App_14,Social Media,iOS,Premium,South America,92.48,147.05,4
SESS001112,2025-01-18,App_8,Health & Fitness,Android,Premium,Asia,44.24,81.79,50
SESS001113,2024-06-05,App_13,Productivity,Android,Premium,Europe,86.28,145.5,20
SESS001114,2025-04-30,App_6,Entertainment,iOS,Free,Europe,61.88,166.04,88
SESS001115,2024-03-09,App_15,Gaming,iOS,Premium,Africa,78.31,55.28,59
SESS001116,2024-04-03,App_11,Health & Fitness,iOS,Free,South America,52.0,77.82,10
SESS001117,2024-03-28,App_13,Entertainment,Android,Free,North America,15.76,418.77,42
SESS001118,2024-04-05,App_1,Productivity,iOS,Premium,Europe,18.37,99.96,96
SESS001119,2025-03-18,App_1,Productivity,iOS,Free,Asia,32.24,243.38,28
SESS001120,2024-04-08,App_2,Entertainment,Android,Free,Europe,99.2,3.34,13
SESS001121,2025-01-16,App_11,Entertainment,Android,Premium,Africa,90.68,387.98,23
SESS001122,2024-05-13,App_13,Health & Fitness,iOS,Premium,South America,14.3,403.5,99
SESS001123,2024-03-02,App_14,Social Media,iOS,Premium,South America,21.11,452.75,28
SESS001124,2024-12-03,App_8,Health & Fitness,iOS,Premium,North America,50.13,386.35,33
SESS001125,2024-05-05,App_1,Gaming,Android,Free,Africa,41.44,22.42,44
SESS001126,2025-02-24,App_2,Entertainment,Android,Free,Africa,109.64,91.75,46
SESS001127,2024-12-28,App_15,Gaming,iOS,Free,Europe,95.67,170.37,7
SESS001128,2025-03-09,App_14,Gaming,Android,Premium,Africa,26.0,341.68,56
SESS001129,2024-02-22,App_3,Social Media,iOS,Free,South America,12.56,422.85,66
SESS001130,2024-10-21,App_8,Health & Fitness,Android,Premium,South America,77.4,114.75,71
SESS001131,2024-11-15,App_8,Productivity,Android,Premium,Asia,9.81,222.61,24
SESS001132,2024-12-26,App_1,Gaming,iOS,Free,Asia,108.0,350.54,56
SESS001133,2024-04-16,App_7,Gaming,Android,Free,South America,59.5,455.87,74
SESS001134,2025-06-03,App_4,Gaming,iOS,Free,Europe,30.12,51.22,14
SESS001135,2024-08-05,App_12,Gaming,Android,Free,North America,31.94,70.03,63
SESS001136,2024-06-07,App_15,Productivity,Android,Free,Asia,36.14,370.31,81
SESS001137,2025-05-08,App_3,Health & Fitness,iOS,Premium,Asia,53.92,473.36,63
SESS001138,2024-08-17,App_15,Social Media,iOS,Free,North America,94.7,281.6,55
SESS001139,2024-04-20,App_11,Gaming,Android,Premium,Asia,84.25,219.33,98
SESS001140,2024-12-24,App_5,Entertainment,Android,Free,Africa,68.62,183.65,72
SESS001141,2025-01-11,App_3,Productivity,iOS,Free,Europe,71.74,349.61,83
SESS001142,2024-04-27,App_14,Social Media,Android,Free,Europe,91.6,10.76,19
SESS001143,2024-10-12,App_15,Entertainment,Android,Premium,North America,18.61,262.83,80
SESS001144,2024-08-19,App_15,Entertainment,Android,Free,North America,35.32,347.06,27
SESS001145,2025-03-15,App_5,Entertainment,iOS,Premium,South America,27.3,317.6,68
SESS001146,2024-01-27,App_2,Gaming,iOS,Premium,North America,45.13,53.61,34
SESS001147,2024-09-30,App_11,Health & Fitness,Android,Free,Europe,44.16,237.09,38
SESS001148,2024-01-30,App_6,Gaming,iOS,Free,North America,35.65,139.81,96
SESS001149,2024-07-03,App_5,Entertainment,Android,Free,Europe,113.43,278.86,6
SESS001150,2024-10-06,App_2,Social Media,iOS,Free,South America,19.84,211.42,15
SESS001151,2024-11-12,App_6,Gaming,iOS,Premium,South America,76.43,33.06,31
SESS001152,2024-12-13,App_11,Social Media,Android,Free,Europe,57.56,131.76,39
SESS001153,2024-12-25,App_15,Gaming,Android,Free,South America,53.34,474.36,71
SESS001154,2024-01-07,App_11,Health & Fitness,Android,Premium,North America,36.09,179.14,1
SESS001155,2024-07-04,App_3,Health & Fitness,iOS,Premium,Asia,89.5,200.96,68
SESS001156,2024-05-26,App_1,Gaming,Android,Premium,Europe,83.71,459.68,58
SESS001157,2025-02-14,App_7,Gaming,Android,Free,Africa,18.44,453.35,100
SESS001158,2024-03-12,App_11,Health & Fitness,iOS,Free,Africa,35.79,437.83,25
SESS001159,2024-05-25,App_5,Social Media,iOS,Free,Africa,46.72,60.94,44
SESS001160,2024-02-01,App_12,Health & Fitness,iOS,Premium,Asia,76.77,81.42,39
SESS001161,2024-04-03,App_12,Gaming,iOS,Free,Asia,4.33,285.43,31
SESS001162,2024-08-08,App_13,Social Media,Android,Free,South America,26.19,332.49,62
SESS001163,2025-01-20,App_4,Gaming,iOS,Premium,Europe,37.05,223.33,86
SESS001164,2025-03-05,App_7,Productivity,iOS,Free,Africa,70.52,498.26,71
SESS001165,2025-04-09,App_11,Gaming,Android,Free,North America,31.87,186.97,95
SESS001166,2024-12-15,App_2,Health & Fitness,iOS,Free,Europe,86.82,131.87,68
SESS001167,2024-06-10,App_12,Entertainment,iOS,Free,Europe,89.71,33.88,18
SESS001168,2025-01-13,App_2,Health & Fitness,Android,Premium,Asia,119.54,395.1,53
SESS001169,2024-11-15,App_1,Health & Fitness,Android,Free,South America,49.3,93.16,6
SESS001170,2024-11-28,App_4,Social Media,Android,Free,South America,74.6,206.92,28
SESS001171,2024-03-27,App_8,Productivity,Android,Premium,Africa,21.28,280.05,30
SESS001172,2024-02-23,App_2,Social Media,Android,Free,Africa,41.96,116.51,83
SESS001173,2024-06-08,App_3,Gaming,iOS,Free,Europe,19.55,74.12,48
SESS001174,2024-06-10,App_10,Entertainment,iOS,Free,South America,102.46,67.04,79
SESS001175,2024-02-20,App_4,Health & Fitness,Android,Free,Europe,38.4,350.89,93
SESS001176,2024-03-24,App_9,Entertainment,Android,Free,North America,45.55,6.09,16
SESS001177,2024-10-05,App_11,Entertainment,Android,Free,Asia,103.98,30.47,7
SESS001178,2025-03-29,App_8,Gaming,Android,Free,South America,58.74,394.15,14
SESS001179,2025-03-10,App_1,Gaming,iOS,Premium,Europe,21.13,56.82,86
SESS001180,2025-05-12,App_1,Entertainment,Android,Free,Asia,63.5,333.12,48
SESS001181,2025-03-28,App_12,Health & Fitness,Android,Premium,Africa,21.87,292.99,58
SESS001182,2025-02-28,App_6,Gaming,Android,Premium,North America,107.76,4.92,89
SESS001183,2024-10-06,App_14,Health & Fitness,Android,Free,Europe,2.69,440.25,89
SESS001184,2024-08-08,App_2,Gaming,iOS,Free,South America,113.69,68.96,3
SESS001185,2025-06-08,App_14,Health & Fitness,iOS,Premium,North America,41.74,460.41,78
SESS001186,2024-04-26,App_7,Health & Fitness,Android,Premium,North America,37.81,430.36,7
SESS001187,2024-12-19,App_12,Productivity,iOS,Free,Europe,27.69,400.71,65
SESS001188,2025-03-16,App_3,Gaming,iOS,Free,North America,34.12,94.74,48
SESS001189,2024-04-23,App_8,Productivity,Android,Free,South America,93.58,237.64,73
SESS001190,2024-10-17,App_2,Entertainment,iOS,Free,Europe,94.92,239.63,75
SESS001191,2025-05-13,App_4,Health & Fitness,Android,Premium,Asia,78.35,49.97,91
SESS001192,2024-11-11,App_7,Health & Fitness,iOS,Premium,North America,43.42,194.23,9
SESS001193,2024-02-16,App_2,Social Media,iOS,Free,South America,55.66,316.88,38
SESS001194,2024-08-13,App_12,Gaming,iOS,Free,Africa,109.61,270.93,37
SESS001195,2025-02-08,App_13,Entertainment,Android,Premium,South America,108.85,402.03,74
SESS001196,2024-02-26,App_2,Entertainment,iOS,Premium,Asia,100.96,73.48,24
SESS001197,2024-01-08,App_2,Gaming,iOS,Free,Asia,101.64,63.91,3
SESS001198,2024-07-28,App_6,Social Media,Android,Premium,North America,94.19,255.18,92
SESS001199,2024-11-04,App_6,Social Media,iOS,Free,Africa,63.37,430.66,58
SESS001200,2024-08-04,App_15,Gaming,iOS,Premium,North America,28.18,34.46,33
SESS001201,2024-05-20,App_5,Health & Fitness,iOS,Free,Asia,25.1,256.94,75
SESS001202,2024-09-18,App_3,Health & Fitness,Android,Free,South America,80.05,493.69,22
SESS001203,2024-10-23,App_7,Entertainment,Android,Premium,Europe,48.42,283.3,52
SESS001204,2024-12-01,App_13,Gaming,iOS,Premium,Europe,12.76,123.91,97
SESS001205,2024-05-02,App_14,Health & Fitness,Android,Free,South America,40.21,376.83,77
SESS001206,2024-01-08,App_13,Social Media,Android,Free,Africa,9.0,419.97,91
SESS001207,2025-05-24,App_14,Gaming,Android,Free,South America,66.84,181.18,74
SESS001208,2025-03-16,App_3,Entertainment,Android,Premium,Africa,64.64,113.06,80
SESS001209,2024-06-28,App_11,Health & Fitness,iOS,Premium,Asia,89.21,131.6,81
SESS001210,2024-05-12,App_11,Health & Fitness,Android,Premium,North America,104.84,30.31,54
SESS001211,2025-01-24,App_3,Social Media,iOS,Free,South America,116.48,216.22,99
SESS001212,2024-08-23,App_2,Health & Fitness,iOS,Free,Asia,7.66,435.4,80
SESS001213,2025-05-27,App_9,Health & Fitness,iOS,Premium,Asia,68.44,390.43,74
SESS001214,2024-12-28,App_10,Social Media,iOS,Free,North America,30.51,14.32,49
SESS001215,2024-03-14,App_1,Social Media,Android,Premium,North America,31.47,335.99,100
SESS001216,2025-02-10,App_10,Entertainment,Android,Premium,South America,88.99,465.42,85
SESS001217,2024-02-13,App_11,Gaming,Android,Free,South America,83.07,195.69,38
SESS001218,2025-03-22,App_3,Health & Fitness,Android,Premium,Europe,78.45,303.42,71
SESS001219,2024-01-20,App_8,Health & Fitness,Android,Free,Asia,30.17,433.53,83
SESS001220,2025-04-15,App_6,Social Media,Android,Premium,Europe,83.07,374.43,78
SESS001221,2024-03-20,App_12,Entertainment,Android,Premium,South America,55.27,64.1,98
SESS001222,2024-11-16,App_4,Health & Fitness,Android,Free,Europe,5.79,307.64,77
SESS001223,2025-03-15,App_11,Entertainment,iOS,Premium,Africa,73.49,395.34,96
SESS001224,2025-02-18,App_12,Productivity,Android,Free,Asia,66.69,444.43,94
SESS001225,2025-03-03,App_3,Social Media,iOS,Premium,Africa,11.87,323.2,87
SESS001226,2024-10-23,App_15,Health & Fitness,Android,Premium,Africa,23.61,377.84,87
SESS001227,2024-04-27,App_7,Entertainment,iOS,Free,South America,99.85,79.06,98
SESS001228,2025-02-18,App_10,Gaming,Android,Free,Africa,8.58,299.69,59
SESS001229,2024-01-22,App_11,Entertainment,Android,Free,South America,108.47,144.17,12
SESS001230,2024-11-28,App_8,Entertainment,Android,Free,North America,63.18,386.66,67
SESS001231,2024-06-24,App_14,Productivity,iOS,Free,North America,8.24,216.65,38
SESS001232,2025-04-16,App_4,Health & Fitness,iOS,Premium,Europe,28.08,15.94,19
SESS001233,2025-01-05,App_2,Health & Fitness,Android,Free,North America,70.7,33.63,69
SESS001234,2024-03-31,App_15,Social Media,Android,Premium,Europe,70.17,42.88,47
SESS001235,2025-03-23,App_2,Entertainment,Android,Free,North America,56.25,445.88,75
SESS001236,2024-04-18,App_3,Gaming,iOS,Free,North America,64.9,73.21,50
SESS001237,2024-09-06,App_13,Productivity,iOS,Free,North America,93.99,320.88,82
SESS001238,2025-03-22,App_2,Entertainment,Android,Free,Africa,38.94,185.08,73
SESS001239,2025-02-14,App_10,Gaming,iOS,Premium,Asia,76.43,196.94,32
SESS001240,2024-03-21,App_12,Social Media,iOS,Premium,Europe,24.37,232.52,19
SESS001241,2025-02-09,App_7,Productivity,iOS,Premium,North America,14.85,403.5,43
SESS001242,2024-11-13,App_6,Health & Fitness,iOS,Free,Africa,10.92,458.6,73
SESS001243,2024-12-13,App_7,Health & Fitness,iOS,Free,North America,24.49,152.1,14
SESS001244,2024-08-14,App_6,Entertainment,iOS,Premium,Asia,65.54,267.88,38
SESS001245,2024-12-07,App_13,Productivity,iOS,Free,Europe,26.58,163.88,3
SESS001246,2024-06-21,App_3,Gaming,Android,Free,Africa,58.98,154.42,99
SESS001247,2024-03-19,App_4,Social Media,iOS,Free,South America,68.75,474.27,65
SESS001248,2025-06-06,App_5,Social Media,Android,Premium,South America,70.22,255.96,40
SESS001249,2024-04-26,App_11,Health & Fitness,Android,Premium,South America,103.48,193.35,73
SESS001250,2025-06-06,App_2,Health & Fitness,Android,Free,North America,14.27,435.64,80
SESS001251,2024-07-17,App_4,Social Media,iOS,Premium,Europe,106.5,344.38,25
SESS001252,2024-12-23,App_9,Health & Fitness,iOS,Premium,Asia,93.51,347.78,23
SESS001253,2024-12-25,App_10,Social Media,iOS,Free,South America,24.18,461.77,25
SESS001254,2024-05-31,App_10,Entertainment,Android,Premium,Europe,96.89,302.8,14
SESS001255,2024-08-29,App_12,Gaming,Android,Premium,Europe,74.12,330.67,24
SESS001256,2024-04-15,App_10,Productivity,iOS,Free,Europe,55.29,287.21,100
SESS001257,2024-05-29,App_5,Entertainment,Android,Free,Asia,1.06,234.93,29
SESS001258,2024-09-19,App_13,Productivity,Android,Premium,Asia,90.79,45.95,38
SESS001259,2024-07-21,App_12,Social Media,iOS,Premium,Africa,72.56,245.09,100
SESS001260,2024-06-26,App_1,Gaming,Android,Free,Asia,59.62,171.53,19
SESS001261,2024-06-05,App_14,Entertainment,iOS,Free,North America,22.01,258.74,100
SESS001262,2024-03-18,App_14,Health & Fitness,iOS,Free,North America,61.37,315.87,56
SESS001263,2024-06-30,App_11,Productivity,Android,Free,Europe,62.19,126.17,52
SESS001264,2025-05-20,App_15,Productivity,Android,Free,Africa,114.22,134.47,73
SESS001265,2025-04-20,App_5,Health & Fitness,iOS,Premium,Africa,36.66,135.99,72
SESS001266,2025-04-04,App_4,Entertainment,Android,Premium,South America,104.2,144.83,8
SESS001267,2024-11-26,App_9,Health & Fitness,Android,Free,Asia,30.63,257.0,53
SESS001268,2024-11-19,App_10,Productivity,iOS,Premium,Europe,33.76,156.87,80
SESS001269,2024-06-03,App_9,Health & Fitness,iOS,Free,Europe,67.79,452.95,90
SESS001270,2025-03-26,App_4,Productivity,Android,Free,Asia,37.75,453.66,3
SESS001271,2024-03-10,App_12,Entertainment,Android,Premium,North America,53.37,283.22,72
SESS001272,2025-04-25,App_7,Gaming,Android,Free,Europe,117.29,174.58,61
SESS001273,2025-03-28,App_5,Entertainment,Android,Free,Europe,113.54,153.52,20
SESS001274,2024-11-06,App_11,Health & Fitness,iOS,Free,Asia,59.02,412.95,51
SESS001275,2024-10-08,App_1,Health & Fitness,Android,Free,South America,38.99,259.08,82
SESS001276,2024-02-27,App_13,Entertainment,Android,Free,Europe,116.95,206.06,16
SESS001277,2024-12-26,App_15,Gaming,iOS,Free,North America,56.99,132.32,59
SESS001278,2025-06-03,App_13,Productivity,Android,Free,South America,20.41,212.21,98
SESS001279,2024-03-16,App_4,Health & Fitness,iOS,Free,South America,8.8,329.73,54
SESS001280,2024-11-13,App_8,Health & Fitness,iOS,Free,Asia,52.41,384.27,4
